image,label,question,word,wordLabels
2390640.jpg,2,what else is the man holding in left hand other than the cell phone,man,1 1 1 1 1 1 1 1 1 1 1 1 1 1
2403557.jpg,1,what is on the wire,wire,1 1 1 1 0
2348297.jpg,2,what is on the wire,wire,1 1 1 1 1
2325214.jpg,1,where are the lights,lights,1 1 1 0
2348297.jpg,2,where are the lights,lights,1 1 1 1
2363248.jpg,1,how many lights,lights,1 1 0
2348297.jpg,2,how many lights,lights,1 1 1
2333662.jpg,1,what color is the light,light,1 1 1 1 0
2348297.jpg,2,what color is the light,light,1 1 1 1 1
2347093.jpg,1,where are the butterflies,butterflies,1 1 1 0
2414749.jpg,2,where are the butterflies,butterflies,1 1 1 1
2376269.jpg,1,what shape is on the butterflies' wings,wings,1 1 1 1 1 1 0
2414749.jpg,2,what shape is on the butterflies' wings,wings,1 1 1 1 1 1 1
2374229.jpg,1,what color is the plate,plate,1 1 1 1 0
2414749.jpg,2,what color is the plate,plate,1 1 1 1 1
2336690.jpg,1,what is on the orange slices,orange,1 1 1 1 0 1
2414749.jpg,2,what is on the orange slices,orange,1 1 1 1 1 1
2323347.jpg,1,what is on the plate,plate,1 1 1 1 0
2414749.jpg,2,what is on the plate,plate,1 1 1 1 1
2402539.jpg,1,how many orange slices are there,orange,1 1 0 1 1 1
2414749.jpg,2,how many orange slices are there,orange,1 1 1 1 1 1
2390355.jpg,1,what is on the oranges,oranges,1 1 1 1 0
2414749.jpg,2,what is on the oranges,oranges,1 1 1 1 1
2369138.jpg,1,how many butterflies,butterflies,1 1 0
2414749.jpg,2,how many butterflies,butterflies,1 1 1
2352624.jpg,1,where are the oranges,oranges,1 1 1 0
2414749.jpg,2,where are the oranges,oranges,1 1 1 1
2393430.jpg,1,what fruit is the outer circle,fruit,1 0 1 1 1 1
2414749.jpg,2,what fruit is the outer circle,fruit,1 1 1 1 1 1
2326181.jpg,1,how many orange slices are there,orange,1 1 0 1 1 1
2414749.jpg,2,how many orange slices are there,orange,1 1 1 1 1 1
2355796.jpg,1,what insect is on the oranges,oranges,1 1 1 1 1 0
2414749.jpg,2,what insect is on the oranges,oranges,1 1 1 1 1 1
2412441.jpg,1,how many butterflies are there,butterflies,1 1 0 1 1
2414749.jpg,2,how many butterflies are there,butterflies,1 1 1 1 1
2362449.jpg,1,how many butterflies have blue,blue,1 1 1 1 0
2414749.jpg,2,how many butterflies have blue,blue,1 1 1 1 1
2333949.jpg,1,what are the orange slices in,orange,1 1 1 0 1 1
2414749.jpg,2,what are the orange slices in,orange,1 1 1 1 1 1
2318002.jpg,1,how many oranges are in the middle,oranges,1 1 0 1 1 1 1
2414749.jpg,2,how many oranges are in the middle,oranges,1 1 1 1 1 1 1
2370907.jpg,1,what other fruit is around the middle orange,fruit,1 1 0 1 1 1 1 1
2414749.jpg,2,what other fruit is around the middle orange,fruit,1 1 1 1 1 1 1 1
2387534.jpg,1,what has wings,wings,1 1 0
2414749.jpg,2,what has wings,wings,1 1 1
2363376.jpg,1,how many butterflies are there,butterflies,1 1 0 1 1
2414749.jpg,2,how many butterflies are there,butterflies,1 1 1 1 1
2373823.jpg,1,what kind of fruit is this,fruit,1 1 1 0 1 1
2414749.jpg,2,what kind of fruit is this,fruit,1 1 1 1 1 1
2404517.jpg,1,who has the blue stripe,stripe,1 1 1 1 0
2414749.jpg,2,who has the blue stripe,stripe,1 1 1 1 1
2345740.jpg,1,what is the color the butterflies share,butterflies,1 1 1 1 1 0 1
2414749.jpg,2,what is the color the butterflies share,butterflies,1 1 1 1 1 1 1
2354280.jpg,1,how many wings do the butterflies each have,butterflies,1 1 1 1 1 0 1 1
2414749.jpg,2,how many wings do the butterflies each have,butterflies,1 1 1 1 1 1 1 1
2388486.jpg,1,what color is the dish,dish,1 1 1 1 0
2414749.jpg,2,what color is the dish,dish,1 1 1 1 1
2407509.jpg,1,where are the banana slices,banana,1 1 1 0 1
2414749.jpg,2,where are the banana slices,banana,1 1 1 1 1
2392782.jpg,1,where are the oranges,oranges,1 1 1 0
2414749.jpg,2,where are the oranges,oranges,1 1 1 1
2415779.jpg,1,what is sitting on the oranges,oranges,1 1 1 1 1 0
2414749.jpg,2,what is sitting on the oranges,oranges,1 1 1 1 1 1
2380545.jpg,1,how many butterflies are in the picture,butterflies,1 1 0 1 1 1 1
2414749.jpg,2,how many butterflies are in the picture,butterflies,1 1 1 1 1 1 1
2370404.jpg,1,what is the object on the building,building,1 1 1 1 1 1 0
2411723.jpg,2,what is the object on the building,building,1 1 1 1 1 1 1
2337402.jpg,1,what bright color is the clock,clock,1 1 1 1 1 0
2411723.jpg,2,what bright color is the clock,clock,1 1 1 1 1 1
2413596.jpg,1,where is the clock located,clock,1 1 1 0 1
2411723.jpg,2,where is the clock located,clock,1 1 1 1 1
2405363.jpg,1,what is the building made of,building,1 1 1 0 1 1
2411723.jpg,2,what is the building made of,building,1 1 1 1 1 1
2386294.jpg,1,what is above the clock,clock,1 1 1 1 0
2411723.jpg,2,what is above the clock,clock,1 1 1 1 1
2383909.jpg,1,what is the clock made of,clock,1 1 1 0 1 1
2411723.jpg,2,what is the clock made of,clock,1 1 1 1 1 1
2406016.jpg,1,who is in the window,window,1 1 1 1 0
2411723.jpg,2,who is in the window,window,1 1 1 1 1
2409587.jpg,1,how many circles does the clock have,clock,1 1 1 1 1 0 1
2411723.jpg,2,how many circles does the clock have,clock,1 1 1 1 1 1 1
2326853.jpg,1,what is hanging under the statue,statue,1 1 1 1 1 0
2411723.jpg,2,what is hanging under the statue,statue,1 1 1 1 1 1
2395179.jpg,1,why is there a balcony next to the clock,clock,1 1 1 1 1 1 1 1 0
2411723.jpg,2,why is there a balcony next to the clock,clock,1 1 1 1 1 1 1 1 1
2378605.jpg,1,what stands out about the clock,clock,1 1 1 1 1 0
2411723.jpg,2,what stands out about the clock,clock,1 1 1 1 1 1
2321307.jpg,1,what material was used to construct this building,building,1 1 1 1 1 1 1 0
2411723.jpg,2,what material was used to construct this building,building,1 1 1 1 1 1 1 1
2343054.jpg,1,what is the building made of,building,1 1 1 0 1 1
2411723.jpg,2,what is the building made of,building,1 1 1 1 1 1
2359068.jpg,1,what is below the clock,clock,1 1 1 1 0
2411723.jpg,2,what is below the clock,clock,1 1 1 1 1
2361929.jpg,1,what is the color of the clock numbers,clock,1 1 1 1 1 1 0 1
2411723.jpg,2,what is the color of the clock numbers,clock,1 1 1 1 1 1 1 1
2349330.jpg,1,what is beside the clock,clock,1 1 1 1 0
2411723.jpg,2,what is beside the clock,clock,1 1 1 1 1
2352225.jpg,1,what is the spoon made of,spoon,1 1 1 0 1 1
2357062.jpg,2,what is the spoon made of,spoon,1 1 1 1 1 1
2349171.jpg,1,what color is the sky,sky,1 1 1 1 0
2336360.jpg,2,what color is the sky,sky,1 1 1 1 1
2341090.jpg,1,what color is the street sign,sign,1 1 1 1 1 0
2336360.jpg,2,what color is the street sign,sign,1 1 1 1 1 1
2341648.jpg,1,what street number does the sign show,sign,1 1 1 1 1 0 1
2336360.jpg,2,what street number does the sign show,sign,1 1 1 1 1 1 1
2339575.jpg,1,what is above the sign,sign,1 1 1 1 0
2336360.jpg,2,what is above the sign,sign,1 1 1 1 1
2371415.jpg,1,what color are the clouds,clouds,1 1 1 1 0
2336360.jpg,2,what color are the clouds,clouds,1 1 1 1 1
2328463.jpg,1,what is the first word on the sign at the right edge of the photo,sign,1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
2413520.jpg,2,what is the first word on the sign at the right edge of the photo,sign,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2318055.jpg,1,what is the website listed on the front of the bus,bus,1 1 1 1 1 1 1 1 1 1 0
2413520.jpg,2,what is the website listed on the front of the bus,bus,1 1 1 1 1 1 1 1 1 1 1
2395646.jpg,1,what color is the lettering on the bus,bus,1 1 1 1 1 1 1 0
2413520.jpg,2,what color is the lettering on the bus,bus,1 1 1 1 1 1 1 1
2322805.jpg,1,what is the tree like,tree,1 1 1 0 1
2413520.jpg,2,what is the tree like,tree,1 1 1 1 1
2403132.jpg,1,what color is the bus,bus,1 1 1 1 0
2413520.jpg,2,what color is the bus,bus,1 1 1 1 1
2374914.jpg,1,where is the bus,bus,1 1 1 0
2413520.jpg,2,where is the bus,bus,1 1 1 1
2352473.jpg,1,where is the bus parked,bus,1 1 1 0 1
2413520.jpg,2,where is the bus parked,bus,1 1 1 1 1
2339605.jpg,1,what kind of bus is this,bus,1 1 1 0 1 1
2413520.jpg,2,what kind of bus is this,bus,1 1 1 1 1 1
2335575.jpg,1,what color is the bus,bus,1 1 1 1 0
2413520.jpg,2,what color is the bus,bus,1 1 1 1 1
2332010.jpg,1,what numbers are on the bus,numbers,1 0 1 1 1 1
2413520.jpg,2,what numbers are on the bus,numbers,1 1 1 1 1 1
2417430.jpg,1,what color is the sky,sky,1 1 1 1 0
2405686.jpg,2,what color is the sky,sky,1 1 1 1 1
2326055.jpg,1,what color is the sky,sky,1 1 1 1 0
2405686.jpg,2,what color is the sky,sky,1 1 1 1 1
2374880.jpg,1,what color is the sky,sky,1 1 1 1 0
2405686.jpg,2,what color is the sky,sky,1 1 1 1 1
2390835.jpg,1,how many orange chairs are in the picture,chairs,1 1 1 0 1 1 1 1
2343014.jpg,2,how many orange chairs are in the picture,chairs,1 1 1 1 1 1 1 1
2348824.jpg,1,what color is the rug,rug,1 1 1 1 0
2343014.jpg,2,what color is the rug,rug,1 1 1 1 1
2384823.jpg,1,where is the couch,couch,1 1 1 0
2343014.jpg,2,where is the couch,couch,1 1 1 1
2403914.jpg,1,what is the building made of,building,1 1 1 0 1 1
2362259.jpg,2,what is the building made of,building,1 1 1 1 1 1
2362476.jpg,1,who has a bike,bike,1 1 1 0
2362259.jpg,2,who has a bike,bike,1 1 1 1
2332845.jpg,1,"where is the white, black and red sign",sign,1 1 1 1 1 1 1 0
2362259.jpg,2,"where is the white, black and red sign",sign,1 1 1 1 1 1 1 1
2347516.jpg,1,what does the man have,man,1 1 1 0 1
2362259.jpg,2,what does the man have,man,1 1 1 1 1
2327848.jpg,1,what shade are the majority of the bricks on the building,building,1 1 1 1 1 1 1 1 1 1 0
2362259.jpg,2,what shade are the majority of the bricks on the building,building,1 1 1 1 1 1 1 1 1 1 1
2377507.jpg,1,where is the traffic sign,sign,1 1 1 1 0
2362259.jpg,2,where is the traffic sign,sign,1 1 1 1 1
2360049.jpg,1,where is the man standing with the bikes,man,1 1 1 0 1 1 1 1
2362259.jpg,2,where is the man standing with the bikes,man,1 1 1 1 1 1 1 1
2337953.jpg,1,where is the sign with yellow background,sign,1 1 1 0 1 1 1
2362259.jpg,2,where is the sign with yellow background,sign,1 1 1 1 1 1 1
2389537.jpg,1,what shade of color is the larger bicycle,bicycle,1 1 1 1 1 1 1 0
2362259.jpg,2,what shade of color is the larger bicycle,bicycle,1 1 1 1 1 1 1 1
2375291.jpg,1,what is the building made of,building,1 1 1 0 1 1
2362259.jpg,2,what is the building made of,building,1 1 1 1 1 1
2352270.jpg,1,what does the man have,man,1 1 1 0 1
2362259.jpg,2,what does the man have,man,1 1 1 1 1
2354156.jpg,1,what is the man wearing,man,1 1 1 0 1
2362259.jpg,2,what is the man wearing,man,1 1 1 1 1
2360969.jpg,1,what is the stop light attached to,light,1 1 1 1 0 1 1
2362259.jpg,2,what is the stop light attached to,light,1 1 1 1 1 1 1
2337325.jpg,1,what is the meat,meat,1 1 1 0
2343096.jpg,2,what is the meat,meat,1 1 1 1
2355087.jpg,1,what color is the sun on the shower curtain,curtain,1 1 1 1 1 1 1 1 0
2365382.jpg,2,what color is the sun on the shower curtain,curtain,1 1 1 1 1 1 1 1 1
2316827.jpg,1,what color is the couch,couch,1 1 1 1 0
2370208.jpg,2,what color is the couch,couch,1 1 1 1 1
2349988.jpg,1,when was this picture taken,picture,1 1 1 0 1
2370208.jpg,2,when was this picture taken,picture,1 1 1 1 1
2388869.jpg,1,what is on the wall,wall,1 1 1 1 0
2370208.jpg,2,what is on the wall,wall,1 1 1 1 1
2391577.jpg,1,what is the couch made of,couch,1 1 1 0 1 1
2370208.jpg,2,what is the couch made of,couch,1 1 1 1 1 1
2324509.jpg,1,what are the elephants doing,elephants,1 1 1 0 1
2359344.jpg,2,what are the elephants doing,elephants,1 1 1 1 1
2319498.jpg,1,why are the elephants in the water,elephants,1 1 1 0 1 1 1
2359344.jpg,2,why are the elephants in the water,elephants,1 1 1 1 1 1 1
2339783.jpg,1,what surrounds the water,water,1 1 1 0
2359344.jpg,2,what surrounds the water,water,1 1 1 1
2376363.jpg,1,what is behind the elephants,elephants,1 1 1 1 0
2359344.jpg,2,what is behind the elephants,elephants,1 1 1 1 1
2376247.jpg,1,how are the elephants gathered,elephants,1 1 1 0 1
2359344.jpg,2,how are the elephants gathered,elephants,1 1 1 1 1
2401578.jpg,1,what is behind the elephants,elephants,1 1 1 1 0
2359344.jpg,2,what is behind the elephants,elephants,1 1 1 1 1
2330935.jpg,1,what is in front of the elephants,elephants,1 1 1 1 1 1 0
2359344.jpg,2,what is in front of the elephants,elephants,1 1 1 1 1 1 1
2354857.jpg,1,what are the elephants touching the water with,water,1 1 1 1 1 1 0 1
2359344.jpg,2,what are the elephants touching the water with,water,1 1 1 1 1 1 1 1
2415463.jpg,1,what kind of water is this,water,1 1 1 0 1 1
2359344.jpg,2,what kind of water is this,water,1 1 1 1 1 1
2374996.jpg,1,who is in front of the elephant on the far left,elephant,1 1 1 1 1 1 0 1 1 1 1
2359344.jpg,2,who is in front of the elephant on the far left,elephant,1 1 1 1 1 1 1 1 1 1 1
2336041.jpg,1,where are the elephants all trying to be,elephants,1 1 1 0 1 1 1 1
2359344.jpg,2,where are the elephants all trying to be,elephants,1 1 1 1 1 1 1 1
2318064.jpg,1,what is behind the elephants,elephants,1 1 1 1 0
2359344.jpg,2,what is behind the elephants,elephants,1 1 1 1 1
2396935.jpg,1,what is in front of the elephants,elephants,1 1 1 1 1 1 0
2359344.jpg,2,what is in front of the elephants,elephants,1 1 1 1 1 1 1
2341888.jpg,1,what is on the elephants backside,elephants,1 1 1 1 0 1
2359344.jpg,2,what is on the elephants backside,elephants,1 1 1 1 1 1
2377673.jpg,1,what color is the man's shirt,shirt,1 1 1 1 1 0
2334250.jpg,2,what color is the man's shirt,shirt,1 1 1 1 1 1
2326759.jpg,1,what kind of airplane is it,airplane,1 1 1 0 1 1
2338308.jpg,2,what kind of airplane is it,airplane,1 1 1 1 1 1
2341321.jpg,1,what color is the bench with the back,bench,1 1 1 1 0 1 1 1
2391481.jpg,2,what color is the bench with the back,bench,1 1 1 1 1 1 1 1
2357468.jpg,1,what is in the sidewalk,sidewalk,1 1 1 1 0
2391481.jpg,2,what is in the sidewalk,sidewalk,1 1 1 1 1
2394642.jpg,1,what is behind the green bench,bench,1 1 1 1 1 0
2391481.jpg,2,what is behind the green bench,bench,1 1 1 1 1 1
2359187.jpg,1,what is running across the sidewalk,sidewalk,1 1 1 1 1 0
2391481.jpg,2,what is running across the sidewalk,sidewalk,1 1 1 1 1 1
2319126.jpg,1,what is the sidewalk made of,sidewalk,1 1 1 0 1 1
2391481.jpg,2,what is the sidewalk made of,sidewalk,1 1 1 1 1 1
2393286.jpg,1,where are the red flowers,flowers,1 1 1 1 0
2391481.jpg,2,where are the red flowers,flowers,1 1 1 1 1
2368688.jpg,1,how are the bench legs,legs,1 1 1 1 0
2391481.jpg,2,how are the bench legs,legs,1 1 1 1 1
2335168.jpg,1,what is under the broken bench,bench,1 1 1 1 1 0
2391481.jpg,2,what is under the broken bench,bench,1 1 1 1 1 1
2415379.jpg,1,what is the condition of the slats of the bench,bench,1 1 1 1 1 1 1 1 1 0
2391481.jpg,2,what is the condition of the slats of the bench,bench,1 1 1 1 1 1 1 1 1 1
2366998.jpg,1,where is the broken bench,bench,1 1 1 1 0
2391481.jpg,2,where is the broken bench,bench,1 1 1 1 1
2350317.jpg,1,where are the leaves,leaves,1 1 1 0
2391481.jpg,2,where are the leaves,leaves,1 1 1 1
2341971.jpg,1,what are bushes in,bushes,1 1 0 1
2391481.jpg,2,what are bushes in,bushes,1 1 1 1
2410147.jpg,1,how are the leaves,leaves,1 1 1 0
2391481.jpg,2,how are the leaves,leaves,1 1 1 1
2379926.jpg,1,what is on the floor,floor,1 1 1 1 0
2391481.jpg,2,what is on the floor,floor,1 1 1 1 1
2321808.jpg,1,what is this person wearing on his face,person,1 1 1 0 1 1 1 1
2358598.jpg,2,what is this person wearing on his face,person,1 1 1 1 1 1 1 1
2350920.jpg,1,what is this person holding,person,1 1 1 0 1
2358598.jpg,2,what is this person holding,person,1 1 1 1 1
2387767.jpg,1,what color is the desk surface,desk,1 1 1 1 0 1
2358598.jpg,2,what color is the desk surface,desk,1 1 1 1 1 1
2402801.jpg,1,what gender is the person shown,person,1 1 1 1 0 1
2358598.jpg,2,what gender is the person shown,person,1 1 1 1 1 1
61557.jpg,1,what shade of color is the man's shirt,shirt,1 1 1 1 1 1 1 0
2358598.jpg,2,what shade of color is the man's shirt,shirt,1 1 1 1 1 1 1 1
2385098.jpg,1,what is the man holding,man,1 1 1 0 1
2358598.jpg,2,what is the man holding,man,1 1 1 1 1
2415016.jpg,1,what shade of color is the man's hair,hair,1 1 1 1 1 1 1 0
2358598.jpg,2,what shade of color is the man's hair,hair,1 1 1 1 1 1 1 1
2343282.jpg,1,what is around the man's neck,neck,1 1 1 1 1 0
2358598.jpg,2,what is around the man's neck,neck,1 1 1 1 1 1
2393457.jpg,1,where is the computer,computer,1 1 1 0
2358598.jpg,2,where is the computer,computer,1 1 1 1
2343827.jpg,1,what is wrapped around the neck,neck,1 1 1 1 1 0
2358598.jpg,2,what is wrapped around the neck,neck,1 1 1 1 1 1
2408543.jpg,1,what animal is on the shirt,shirt,1 1 1 1 1 0
2358598.jpg,2,what animal is on the shirt,shirt,1 1 1 1 1 1
2341243.jpg,1,how long is the person's hair,hair,1 1 1 1 1 0
2358598.jpg,2,how long is the person's hair,hair,1 1 1 1 1 1
2339120.jpg,1,what side of the skateboard is showing,skateboard,1 1 1 1 0 1 1
2358598.jpg,2,what side of the skateboard is showing,skateboard,1 1 1 1 1 1 1
2403925.jpg,1,what gender is the person,person,1 1 1 1 0
2358598.jpg,2,what gender is the person,person,1 1 1 1 1
2412442.jpg,1,what is around the man's neck,neck,1 1 1 1 1 0
2358598.jpg,2,what is around the man's neck,neck,1 1 1 1 1 1
2405562.jpg,1,what is the man's right hand,hand,1 1 1 1 1 0
2358598.jpg,2,what is the man's right hand,hand,1 1 1 1 1 1
2388584.jpg,1,what animal is on the man's shirt,shirt,1 1 1 1 1 1 0
2358598.jpg,2,what animal is on the man's shirt,shirt,1 1 1 1 1 1 1
2318576.jpg,1,what is all over the bottom of the skateboard,skateboard,1 1 1 1 1 1 1 1 0
2358598.jpg,2,what is all over the bottom of the skateboard,skateboard,1 1 1 1 1 1 1 1 1
2382046.jpg,1,what kind of shirt is the man wearing,shirt,1 1 1 0 1 1 1 1
2358598.jpg,2,what kind of shirt is the man wearing,shirt,1 1 1 1 1 1 1 1
2402905.jpg,1,what is the man sitting in front of,man,1 1 1 0 1 1 1 1
2358598.jpg,2,what is the man sitting in front of,man,1 1 1 1 1 1 1 1
2388065.jpg,1,what is wing color,wing,1 1 0 1
2361649.jpg,2,what is wing color,wing,1 1 1 1
2328752.jpg,1,what are the sheep doing,sheep,1 1 1 0 1
2413345.jpg,2,what are the sheep doing,sheep,1 1 1 1 1
2339191.jpg,1,where are the sheep,sheep,1 1 1 0
2413345.jpg,2,where are the sheep,sheep,1 1 1 1
2391517.jpg,1,what color are the sheep,sheep,1 1 1 1 0
2413345.jpg,2,what color are the sheep,sheep,1 1 1 1 1
2341916.jpg,1,how many sheep are there,sheep,1 1 0 1 1
2413345.jpg,2,how many sheep are there,sheep,1 1 1 1 1
2319252.jpg,1,what color is the pen,pen,1 1 1 1 0
2413345.jpg,2,what color is the pen,pen,1 1 1 1 1
2372866.jpg,1,how many ears are visible,ears,1 1 0 1 1
2413345.jpg,2,how many ears are visible,ears,1 1 1 1 1
2363379.jpg,1,what color is the container,container,1 1 1 1 0
2413345.jpg,2,what color is the container,container,1 1 1 1 1
2345982.jpg,1,what is the sheep in,sheep,1 1 1 0 1
2413345.jpg,2,what is the sheep in,sheep,1 1 1 1 1
2357993.jpg,1,what color are the sheep,sheep,1 1 1 1 0
2413345.jpg,2,what color are the sheep,sheep,1 1 1 1 1
2362150.jpg,1,what color are the sheep,sheep,1 1 1 1 0
2413345.jpg,2,what color are the sheep,sheep,1 1 1 1 1
2384523.jpg,1,what is to the right of the sheep,sheep,1 1 1 1 1 1 1 0
2413345.jpg,2,what is to the right of the sheep,sheep,1 1 1 1 1 1 1 1
2331472.jpg,1,what pattern is on the container,container,1 1 1 1 1 0
2413345.jpg,2,what pattern is on the container,container,1 1 1 1 1 1
2403617.jpg,1,what is going happen to the sheep,sheep,1 1 1 1 1 1 0
2413345.jpg,2,what is going happen to the sheep,sheep,1 1 1 1 1 1 1
2401246.jpg,1,what color is the sheep bin,sheep,1 1 1 1 0 1
2413345.jpg,2,what color is the sheep bin,sheep,1 1 1 1 1 1
2375180.jpg,1,what is on her plate,plate,1 1 1 1 0
