image,label,question,word,wordLabels
2317944.jpg,2,what color is the surfboard,,1 1 1 1 1
2337548.jpg,1,what is behind the chair,chair,1 1 1 1 0
2358405.jpg,2,what liquid makes up the lake,,1 1 1 1 1 1
2359573.jpg,1,where is this man,man,1 1 1 0
2368291.jpg,2,what is the sliding door made of,,1 1 1 1 1 1 1
2322834.jpg,1,what are people using,people,1 1 0 1
1592870.jpg,1,what is fixing to cross the path,path,1 1 1 1 1 1 0
2368183.jpg,1,what is that in the background by the window,background,1 1 1 1 1 0 1 1 1
2341031.jpg,1,what kind of shoes is the woman wearing,woman,1 1 1 1 1 1 0 1
2362071.jpg,2,where is the woman,,1 1 1 1
2335546.jpg,1,what is sitting on a small table,table,1 1 1 1 1 1 0
2358026.jpg,1,who do the flags belong to,flags,1 1 1 0 1 1
2374953.jpg,2,what is the man holding onto the surfboard with,,1 1 1 1 1 1 1 1 1
2376953.jpg,2,what is hanging from the man's shirt,,1 1 1 1 1 1 1
2405886.jpg,2,what color is the train,,1 1 1 1 1
2414485.jpg,1,where are the books,books,1 1 1 0
2405836.jpg,2,what is being reflected off the screen,,1 1 1 1 1 1 1
2415761.jpg,1,what stains the oven,oven,1 1 1 0
2394807.jpg,1,what color is the desk,desk,1 1 1 1 0
2379223.jpg,1,what is the man doing,man,1 1 1 0 1
2323271.jpg,1,what is the person walking the opposite side wearing,person,1 1 1 0 1 1 1 1 1
2363063.jpg,2,who is riding the skateboards,,1 1 1 1 1
2351644.jpg,1,what body of water is the bus in,bus,1 1 1 1 1 1 0 1
2384724.jpg,1,who has a beak,beak,1 1 1 0
2376104.jpg,1,what is in the basket,basket,1 1 1 1 0
2371113.jpg,2,what is shown directly in front of the motorcycle,,1 1 1 1 1 1 1 1 1
2371882.jpg,2,what type of shirt is the skater wearing,,1 1 1 1 1 1 1 1
2395760.jpg,2,what is the boy looking at,,1 1 1 1 1 1
2324369.jpg,1,what type of flowers are in the grass,grass,1 1 1 1 1 1 1 0
2404529.jpg,2,where is the sticker,,1 1 1 1
2362718.jpg,2,what is near the tollbooth,,1 1 1 1 1
2392676.jpg,2,what size is the bed,,1 1 1 1 1
2368239.jpg,2,what is the name of the stuffed animal shop in the photo,,1 1 1 1 1 1 1 1 1 1 1 1
747.jpg,1,what side is the man hitting from,man,1 1 1 1 0 1 1
2384814.jpg,1,how many wings does the plane have,plane,1 1 1 1 1 0 1
2398208.jpg,2,what is the man doing,,1 1 1 1 1
2321946.jpg,1,who is the mayor on the sign,mayor,1 1 1 0 1 1 1
2356365.jpg,2,how many cakes are on the counter,,1 1 1 1 1 1 1
2317239.jpg,1,where is the collar,collar,1 1 1 0
2371541.jpg,1,where is the coffee mug,mug,1 1 1 1 0
2354187.jpg,1,what does the blue sticker say,sticker,1 1 1 1 0 1
2394944.jpg,2,what room is this toilet in,,1 1 1 1 1 1
2401892.jpg,2,where is the keyboard,,1 1 1 1
2401298.jpg,1,what is on the pizza,pizza,1 1 1 1 0
2405624.jpg,2,what color is the man's hair,,1 1 1 1 1 1
2403697.jpg,1,what type of shirt is the skater wearing,shirt,1 1 1 0 1 1 1 1
2324319.jpg,2,who is using the laptop,,1 1 1 1 1
2413946.jpg,1,where are the bananas,bananas,1 1 1 0
2374967.jpg,2,what is the mountain made of,,1 1 1 1 1 1
2370191.jpg,2,how is the boy's hair,,1 1 1 1 1
2361816.jpg,2,what is the white object on the counter,,1 1 1 1 1 1 1 1
2363164.jpg,1,where are the elephant standing,elephant,1 1 1 0 1
2404326.jpg,2,what is covering tire,,1 1 1 1
2377541.jpg,1,what is behind the broccoli,broccoli,1 1 1 1 0
2405265.jpg,2,what color is the tray,,1 1 1 1 1
2391209.jpg,2,why is the airplane in the air,,1 1 1 1 1 1 1
2411306.jpg,2,what is on the desk,,1 1 1 1 1
2390618.jpg,2,where are the two lights,,1 1 1 1 1
307.jpg,1,where is the tall metal street light,light,1 1 1 1 1 1 0
2383872.jpg,1,what is under the bridge,bridge,1 1 1 1 0
2412047.jpg,2,what are bags hanging from,,1 1 1 1 1
2360843.jpg,2,what is on the window,,1 1 1 1 1
2323208.jpg,1,where is a microphone,microphone,1 1 1 0
2412997.jpg,2,how many dogs are biting the toy,,1 1 1 1 1 1 1
2358167.jpg,2,what is taking a picture using the phone,,1 1 1 1 1 1 1 1
2411675.jpg,1,how many colors are on the truck,truck,1 1 1 1 1 1 0
2387456.jpg,1,what kind of vegetables are shown in the photo,photo,1 1 1 1 1 1 1 1 0
2341589.jpg,2,how lines of barbed wire is there,,1 1 1 1 1 1 1
2336757.jpg,1,what color is the table,table,1 1 1 1 0
2317899.jpg,2,what color are the trees,,1 1 1 1 1
2404508.jpg,1,what does the sign say,sign,1 1 1 0 1
2388497.jpg,1,why does the zebra have its face to the ground,zebra,1 1 1 0 1 1 1 1 1 1
150300.jpg,2,how many trains are there,,1 1 1 1 1
2342461.jpg,1,what is in front of the table,table,1 1 1 1 1 1 0
2415048.jpg,1,what color are the clouds,clouds,1 1 1 1 0
2410760.jpg,1,what color is the car,car,1 1 1 1 0
2372713.jpg,2,where is the escalator,,1 1 1 1
2357453.jpg,1,what color is the bear,bear,1 1 1 1 0
2402998.jpg,1,what is the clock made of,clock,1 1 1 0 1 1
2336701.jpg,2,who is holding the racket,,1 1 1 1 1
2350990.jpg,2,when will she get up,,1 1 1 1 1
2362718.jpg,2,where on the white car is the gas tank located,,1 1 1 1 1 1 1 1 1 1
2401985.jpg,2,why is the boy swinging the bat,,1 1 1 1 1 1 1
2392101.jpg,2,how is the jet painted,,1 1 1 1 1
2319168.jpg,1,what is behind the cow,cow,1 1 1 1 0
2370398.jpg,1,what food is this,food,1 0 1 1
2373052.jpg,1,where is the train heading away from,train,1 1 1 0 1 1 1
2332762.jpg,2,what color padding does the man have on,,1 1 1 1 1 1 1 1
2374030.jpg,2,who is wearing a red shirt,,1 1 1 1 1 1
2405862.jpg,2,when was the cat sniffing the flowers,,1 1 1 1 1 1 1
2374307.jpg,1,what is written on the cup,cup,1 1 1 1 1 0
2396095.jpg,1,where are the boxes of electronics,boxes,1 1 1 0 1 1
2362556.jpg,2,what are the boys wearing on their feet,,1 1 1 1 1 1 1 1
2415031.jpg,2,why is the woman holding an umbrella,,1 1 1 1 1 1 1
2364517.jpg,2,who is driving the train,,1 1 1 1 1
2329584.jpg,1,what shape is the window in the top left hand corner,window,1 1 1 1 0 1 1 1 1 1 1
2335501.jpg,1,what is the pizza in,pizza,1 1 1 0 1
2354967.jpg,1,what animal is on the tv,tv,1 1 1 1 1 0
2374231.jpg,1,where is the tennis ball,ball,1 1 1 1 0
2367052.jpg,2,what is under the toilet bowl,,1 1 1 1 1 1
2356343.jpg,1,where is the clock,clock,1 1 1 0
2383116.jpg,1,what are on the top of the giraffes heads,giraffes,1 1 1 1 1 1 1 0 1
2370902.jpg,2,what is behind the tree,,1 1 1 1 1
2362900.jpg,2,what is on trash can,,1 1 1 1 1
2376235.jpg,1,how does the water look,water,1 1 1 0 1
2405836.jpg,2,what direction is the arrow pointing on the phone,,1 1 1 1 1 1 1 1 1
2382967.jpg,1,what type of sport does the man play,man,1 1 1 1 1 1 0 1
2377177.jpg,1,what is in the cup,cup,1 1 1 1 0
150404.jpg,2,why is there a bumper,,1 1 1 1 1
2362879.jpg,2,what is hanging out the tub,,1 1 1 1 1 1
2336293.jpg,1,what is white and choppy in water,water,1 1 1 1 1 1 0
2332976.jpg,1,what is the train sitting on,train,1 1 1 0 1 1
2414308.jpg,2,what kind of fence is shown,,1 1 1 1 1 1
2401468.jpg,2,what number is on the front of the train,,1 1 1 1 1 1 1 1 1
2375091.jpg,2,where is a tow truck,,1 1 1 1 1
2398208.jpg,2,what is the man wearing,,1 1 1 1 1
2407646.jpg,2,what is the shape of the plate,,1 1 1 1 1 1 1
713244.jpg,1,what animal pictured has a long neck,neck,1 1 1 1 1 1 0
2413531.jpg,2,what is the dog doing,,1 1 1 1 1
2337210.jpg,1,what color is the corn,corn,1 1 1 1 0
2398024.jpg,2,what shade of color is the road,,1 1 1 1 1 1 1
2417394.jpg,2,what color suit is the man wearing,,1 1 1 1 1 1 1
2381625.jpg,2,how many eyes are on the cake,,1 1 1 1 1 1 1
2404854.jpg,2,where is the person sitting,,1 1 1 1 1
2370164.jpg,2,what items are behind the train,,1 1 1 1 1 1
2398419.jpg,1,how many tires are on each bike,bike,1 1 1 1 1 1 0
2369378.jpg,2,what does this pole contain,,1 1 1 1 1
2318443.jpg,2,what color is the flower,,1 1 1 1 1
2411308.jpg,2,where is the man looking,,1 1 1 1 1
2379411.jpg,2,what is the table made of,,1 1 1 1 1 1
2374232.jpg,2,what is the man holding,,1 1 1 1 1
2389310.jpg,1,where is the pole,pole,1 1 1 0
2373847.jpg,1,what is the man holding,man,1 1 1 0 1
2406485.jpg,2,how is the sky,,1 1 1 1
2333890.jpg,1,what is growing between the bricks on the walkway,walkway,1 1 1 1 1 1 1 1 0
2320017.jpg,1,what is man holding,man,1 1 0 1
2367339.jpg,2,what shape is the clock,,1 1 1 1 1
2373424.jpg,1,when was this picture taken,picture,1 1 1 0 1
2400101.jpg,2,what is the man wearing,,1 1 1 1 1
2395082.jpg,2,what is along the neck of the zebra,,1 1 1 1 1 1 1 1
61534.jpg,2,who is sitting on the bench,,1 1 1 1 1 1
2386484.jpg,1,what is the color of the bananas,bananas,1 1 1 1 1 1 0
2375637.jpg,2,what person is pictured,,1 1 1 1
2369699.jpg,1,where is the plane,plane,1 1 1 0
2378211.jpg,2,what kind of uniform is the man wearing,,1 1 1 1 1 1 1 1
2395051.jpg,1,how do the bananas appear,bananas,1 1 1 0 1
2396436.jpg,1,what vehicle is in the grass,grass,1 1 1 1 1 0
1159282.jpg,1,why is the giraffe going to the cage,giraffe,1 1 1 0 1 1 1 1
2349496.jpg,2,what color is in the majority of the tower,,1 1 1 1 1 1 1 1 1
2407656.jpg,2,what color is the chair,,1 1 1 1 1
2356224.jpg,2,what color is the mans socks,,1 1 1 1 1 1
2388072.jpg,2,where is the tv,,1 1 1 1
2365993.jpg,2,where is table and chairs,,1 1 1 1 1
2376880.jpg,2,what direction are the elephant moving in,,1 1 1 1 1 1 1
2389538.jpg,2,where is the yellow surfboard,,1 1 1 1 1
2404467.jpg,2,what is in front of the man,,1 1 1 1 1 1 1
2345524.jpg,1,where is white car,car,1 1 1 0
2347481.jpg,2,what color is the ground,,1 1 1 1 1
2401951.jpg,2,what is to the right of the cake,,1 1 1 1 1 1 1 1
2331521.jpg,1,what are the bowls sitting on,bowls,1 1 1 0 1 1
2357508.jpg,1,what does the umpire do,umpire,1 1 1 0 1
2383836.jpg,2,who is on the bench,,1 1 1 1 1
2355064.jpg,1,what is the man doing with hand,man,1 1 1 0 1 1 1
2411131.jpg,1,what is behind the trees,trees,1 1 1 1 0
2397070.jpg,1,what color is the man's backpack,backpack,1 1 1 1 1 0
2394632.jpg,1,how does a frisbee fly,frisbee,1 1 1 0 1
2405411.jpg,2,what color is the man's shirt,,1 1 1 1 1 1
2397386.jpg,1,what time does the clock say,clock,1 1 1 1 0 1
2367811.jpg,1,what is behind the man in the black shirt,shirt,1 1 1 1 1 1 1 1 0
150501.jpg,1,what color is teddy bear,bear,1 1 1 1 0
2404716.jpg,2,where is the filing cabinet,,1 1 1 1 1
2391520.jpg,1,where are white clouds,clouds,1 1 1 0
2358808.jpg,1,who is standing on the sidewalk,sidewalk,1 1 1 1 1 0
2408378.jpg,1,what is the design of the hat,hat,1 1 1 1 1 1 0
2318253.jpg,1,what is the woman doing,woman,1 1 1 0 1
2389062.jpg,2,what color is the street,,1 1 1 1 1
2390760.jpg,2,what color is the bowl,,1 1 1 1 1
2391780.jpg,2,what are the people flying,,1 1 1 1 1
2413100.jpg,1,what is in the ocean,ocean,1 1 1 1 0
2354532.jpg,2,what color is the ground,,1 1 1 1 1
2360159.jpg,1,what color are the pants,pants,1 1 1 1 0
2411424.jpg,2,what shape does the front of the plane look like,,1 1 1 1 1 1 1 1 1 1
2324520.jpg,1,how many holes does a speaker have,speaker,1 1 1 1 1 0 1
2409477.jpg,2,what color is the bike,,1 1 1 1 1
2353306.jpg,1,where is the pizza,pizza,1 1 1 0
2406088.jpg,1,what is the bowl position,bowl,1 1 1 0 1
676.jpg,1,what are women wearing,women,1 1 0 1
2345102.jpg,1,how many other people are in the cart,cart,1 1 1 1 1 1 1 0
2370191.jpg,2,what are the boys doing,,1 1 1 1 1
2399038.jpg,2,what is on the building,,1 1 1 1 1
2360874.jpg,1,what type of bench is the man sitting on,man,1 1 1 1 1 1 0 1 1
2360296.jpg,2,what shape is the plate,,1 1 1 1 1
2412116.jpg,1,what color is the street sign,sign,1 1 1 1 1 0
2345310.jpg,2,what is on the girl head,,1 1 1 1 1 1
2391272.jpg,2,what is white on the clock,,1 1 1 1 1 1
2353522.jpg,1,how are the counter and wall similar,counter,1 1 1 0 1 1 1
2371352.jpg,2,where is the brick,,1 1 1 1
2335888.jpg,1,how many tusks are pictured,tusks,1 1 0 1 1
2409759.jpg,2,what is hitting the ball,,1 1 1 1 1
2393754.jpg,2,where are the clouds,,1 1 1 1
2360906.jpg,1,where is a mercedes logo,logo,1 1 1 1 0
2382532.jpg,1,how many numbers are visible on the clock,clock,1 1 1 1 1 1 1 0
2350236.jpg,1,how is the suitcase,suitcase,1 1 1 0
2355854.jpg,2,what is the plant sitting in,,1 1 1 1 1 1
2351961.jpg,2,what color is the fence,,1 1 1 1 1
2374368.jpg,2,where is a red section of wall,,1 1 1 1 1 1 1
1159941.jpg,1,where is the spoon,spoon,1 1 1 0
2413820.jpg,2,what color is the bench,,1 1 1 1 1
2409250.jpg,2,what is the boy holding,,1 1 1 1 1
2369378.jpg,2,what is behind the sign,,1 1 1 1 1
2339745.jpg,2,what color is the cat on the bottom shelf,,1 1 1 1 1 1 1 1 1
2354906.jpg,1,what is the man riding on,man,1 1 1 0 1 1
2384951.jpg,1,what is the kid doing,kid,1 1 1 0 1
2409706.jpg,2,what color are the feathers,,1 1 1 1 1
2405033.jpg,2,where are the trees located,,1 1 1 1 1
2362574.jpg,2,what is on the picture behind the woman,,1 1 1 1 1 1 1 1
2397278.jpg,2,what color is the top sign,,1 1 1 1 1 1
2370086.jpg,1,what is the man doing,man,1 1 1 0 1
2413149.jpg,2,where is the gray hoodie,,1 1 1 1 1
2417569.jpg,1,how is the cake cut,cake,1 1 1 0 1
2412333.jpg,2,what color are the sticks,,1 1 1 1 1
2373603.jpg,2,what is on the wall,,1 1 1 1 1
2394767.jpg,2,what sign is above the stop sign,,1 1 1 1 1 1 1
2395003.jpg,2,what kind of shirt is the man wearing,,1 1 1 1 1 1 1 1
2361891.jpg,2,where is the woman,,1 1 1 1
2401949.jpg,2,what is on the building,,1 1 1 1 1
2341607.jpg,1,what is this crowd of people waiting to do,people,1 1 1 1 1 0 1 1 1
2382987.jpg,1,what color is the table,table,1 1 1 1 0
2399038.jpg,2,what is missing the lid,,1 1 1 1 1
2326338.jpg,1,what do the stairs lead to,stairs,1 1 1 0 1 1
2387436.jpg,1,what is the girl doing,girl,1 1 1 0 1
2400552.jpg,2,what is the man doing,,1 1 1 1 1
2373025.jpg,2,what do the lights on the building look like,,1 1 1 1 1 1 1 1 1
2364918.jpg,2,what is the sign attached to,,1 1 1 1 1 1
2404139.jpg,1,what is she wearing,she,1 1 0 1
2406506.jpg,1,what are these people doing,people,1 1 1 0 1
2331933.jpg,1,what color is the sky,sky,1 1 1 1 0
2393289.jpg,1,what direction are the zebras walking towards,zebras,1 1 1 1 0 1 1
2417041.jpg,1,what is inside the dark striped vest,vest,1 1 1 1 1 1 0
2405728.jpg,1,what model is the bus,bus,1 1 1 1 0
2372920.jpg,1,what is the bench made of,bench,1 1 1 0 1 1
2352176.jpg,1,what is the bench made from,bench,1 1 1 0 1 1
2366475.jpg,2,what is on the back of the toilet,,1 1 1 1 1 1 1 1
2365246.jpg,2,what is over the table,,1 1 1 1 1
2388497.jpg,1,who are the uniformed men,men,1 1 1 1 0
2368963.jpg,2,where is the paper posted,,1 1 1 1 1
2384839.jpg,1,what are the cows standing on,cows,1 1 1 0 1 1
2389076.jpg,2,what is next to the mirror,,1 1 1 1 1 1
2393698.jpg,1,what shape is on top of the building,top,1 1 1 1 0 1 1 1
2323600.jpg,1,what color are the sheep,sheep,1 1 1 1 0
2386990.jpg,1,what is next to the pole outside the shop,pole,1 1 1 1 1 0 1 1 1
2359140.jpg,2,what is on pizza,,1 1 1 1
2341322.jpg,1,where is the pizza,pizza,1 1 1 0
2397996.jpg,2,how is the girl scooping the pizza,,1 1 1 1 1 1 1
2405324.jpg,1,what shape is the bus,bus,1 1 1 1 0
2346973.jpg,1,what kind of windows are on the right side of the bus,bus,1 1 1 1 1 1 1 1 1 1 1 0
2401724.jpg,2,what is hanging over the bench,,1 1 1 1 1 1
2336698.jpg,1,how many cups are in the bag,bag,1 1 1 1 1 1 0
2401666.jpg,2,what is on the sign,,1 1 1 1 1
2375284.jpg,2,what is the man in front of the bus doing,,1 1 1 1 1 1 1 1 1 1
2361760.jpg,2,where is the lamb,,1 1 1 1
2337249.jpg,1,who is weaing a pink jacket,jacket,1 1 1 1 1 0
2405839.jpg,1,where are the zebras standing,zebras,1 1 1 0 1
2378108.jpg,1,where is the toothbrush,toothbrush,1 1 1 0
2405411.jpg,2,what is the gender of the tennis player,,1 1 1 1 1 1 1 1
2400212.jpg,1,what fruit is sliced,fruit,1 0 1 1
2399001.jpg,2,what is the bed frame made of,,1 1 1 1 1 1 1
2407236.jpg,1,where is the train moving,train,1 1 1 0 1
2370219.jpg,2,what position is the oven door in,,1 1 1 1 1 1 1
2357776.jpg,1,what color is the plate,plate,1 1 1 1 0
2387760.jpg,1,what are the straps color,straps,1 1 1 0 1
2347689.jpg,1,what is the color of the laptop,laptop,1 1 1 1 1 1 0
2360190.jpg,2,what is behind the rocks,,1 1 1 1 1
2377596.jpg,2,what direction is this airplane going to,,1 1 1 1 1 1 1
2358224.jpg,2,where is the gray building,,1 1 1 1 1
2399582.jpg,2,what sits on the table,,1 1 1 1 1
2405113.jpg,1,what color is the floor,floor,1 1 1 1 0
2413997.jpg,1,what is in the mirror,mirror,1 1 1 1 0
2392517.jpg,1,what kind of umbrella is pictured,umbrella,1 1 1 0 1 1
2384328.jpg,2,what number of legs does the giraffe have,,1 1 1 1 1 1 1 1
2403271.jpg,2,what is on the ground,,1 1 1 1 1
2386278.jpg,2,who is sitting on the bench,,1 1 1 1 1 1
2356636.jpg,2,where is the toilet,,1 1 1 1
2371771.jpg,2,what type of facial expression is the boy making,,1 1 1 1 1 1 1 1 1
2374115.jpg,2,what is filled with books,,1 1 1 1 1
2336673.jpg,1,what color is the plants,plants,1 1 1 1 0
2414960.jpg,1,what is the man on the left wearing on his face,man,1 1 1 0 1 1 1 1 1 1 1
2363338.jpg,2,what are the straps color,,1 1 1 1 1
2367361.jpg,1,how many people are in the picture,picture,1 1 1 1 1 1 0
2338172.jpg,1,who is standing by the cake,cake,1 1 1 1 1 0
2404086.jpg,2,what are the zebras standing on,,1 1 1 1 1 1
2396180.jpg,2,what color are his eyes,,1 1 1 1 1
2376931.jpg,2,what is reflecting on the water,,1 1 1 1 1 1
2339782.jpg,1,what color is towel,towel,1 1 1 0
2351076.jpg,2,why is there a fence,,1 1 1 1 1
2336644.jpg,1,how is the bed,bed,1 1 1 0
2347462.jpg,2,what is in the sky,,1 1 1 1 1
2359962.jpg,2,what is above the trees,,1 1 1 1 1
1591988.jpg,1,what color is the frisbee,frisbee,1 1 1 1 0
2317819.jpg,1,what color is the floor,floor,1 1 1 1 0
2390878.jpg,1,what is man holding,man,1 1 0 1
2371196.jpg,2,what is the cat sitting on,,1 1 1 1 1 1
2333796.jpg,1,what color are the flowers on the wall,wall,1 1 1 1 1 1 1 0
2372439.jpg,1,where is the peach towel,towel,1 1 1 1 0
2406670.jpg,2,what color is the road,,1 1 1 1 1
2360092.jpg,2,what is next to the oven,,1 1 1 1 1 1
2378588.jpg,1,where is the glass of wine,glass,1 1 1 0 1 1
2413382.jpg,2,what besides cheese could be on this hot dog,,1 1 1 1 1 1 1 1 1
2342371.jpg,1,what color are the guy's hair,hair,1 1 1 1 1 0
2316802.jpg,1,what is on the side of the road,road,1 1 1 1 1 1 1 0
2362972.jpg,2,where is the dog,,1 1 1 1
2371882.jpg,2,what is the arm position,,1 1 1 1 1
2414534.jpg,2,what is to the right of the men,,1 1 1 1 1 1 1 1
2402124.jpg,1,how many screw are in the dead end sign,sign,1 1 1 1 1 1 1 1 0
2400385.jpg,2,why is the food on the table,,1 1 1 1 1 1 1
2410042.jpg,2,where is the bag,,1 1 1 1
2344003.jpg,1,what is in front of the girl,girl,1 1 1 1 1 1 0
2373407.jpg,1,what is the player doing,player,1 1 1 0 1
2359365.jpg,2,what light color of the exit sign,,1 1 1 1 1 1 1
2319022.jpg,1,what are the green objects on the tree branches,tree,1 1 1 1 1 1 1 0 1
2390695.jpg,2,what is the man doing,,1 1 1 1 1
2402345.jpg,2,what color is the boy's shirt,,1 1 1 1 1 1
2347697.jpg,1,what is the cow laying on,cow,1 1 1 0 1 1
2413630.jpg,2,how many sheep feet are shown,,1 1 1 1 1 1
2403866.jpg,1,what color is the sky,sky,1 1 1 1 0
2371646.jpg,2,what type of meat is on the small saucer,,1 1 1 1 1 1 1 1 1
2362549.jpg,2,what is growing on the cat's right side of face,,1 1 1 1 1 1 1 1 1 1
2388281.jpg,1,what are the jets doing,jets,1 1 1 0 1
2392247.jpg,2,what body of water is shown,,1 1 1 1 1 1
2408363.jpg,2,why the bananas are green,,1 1 1 1 1
2376821.jpg,2,what is on the left side of the rocks,,1 1 1 1 1 1 1 1 1
2400654.jpg,2,where is the white tower,,1 1 1 1 1
2362981.jpg,2,what is in front of the woman,,1 1 1 1 1 1 1
2380223.jpg,1,where is the man sitting,man,1 1 1 0 1
2364170.jpg,1,where is the man who is not on the horse standing,man,1 1 1 0 1 1 1 1 1 1 1
2350300.jpg,1,who is wearing black shorts,shorts,1 1 1 1 0
2363140.jpg,2,what is in the background,,1 1 1 1 1
2358605.jpg,1,what has a white mane,mane,1 1 1 1 0
