,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,answer,image_filename,image_id,image_index,image_url,qa_id,question,question_error,question_error_closest_match,question_error_correction,question_error_correction_answer,question_error_new_question,question_is_premise_true
1216,1216,1216,13,13,13,8.,2407396.jpg,2387812,33564,https://cs.stanford.edu/people/rak248/VG_100K_2/2387812.jpg,1205806,How many plates are beside the pastry?,,,,,,
1217,1217,1217,14,14,14,Orange and blue.,2370905.jpg,2387812,33564,https://cs.stanford.edu/people/rak248/VG_100K_2/2387812.jpg,1852328,What two colors are the stripes on the train?,,,,,,
1218,1218,1218,15,15,15,Brown.,2404213.jpg,2387809,33567,https://cs.stanford.edu/people/rak248/VG_100K_2/2387809.jpg,1299186,What is the main color of the jacket?,,,,,,
1219,1219,1219,16,16,16,Silver.,2371284.jpg,2387809,33567,https://cs.stanford.edu/people/rak248/VG_100K_2/2387809.jpg,1860329,What shade are the sign connectors on the pole?,,,,,,
1220,1220,1220,17,17,17,Corduroy.,2406384.jpg,2387809,33567,https://cs.stanford.edu/people/rak248/VG_100K_2/2387809.jpg,205318,What is the hat made of?,,,,,,
1221,1221,1221,18,18,18,Two cakes.,2369414.jpg,2387679,33692,https://cs.stanford.edu/people/rak248/VG_100K_2/2387679.jpg,1822809,What are the candles stuck in?,,,,,,
1222,1222,1222,19,19,19,Tigger.,2350710.jpg,2387679,33692,https://cs.stanford.edu/people/rak248/VG_100K_2/2387679.jpg,706876,What is on toothbrush handle?,,,,,,
1223,1223,1223,20,20,20,Four people.,2389233.jpg,2387679,33692,https://cs.stanford.edu/people/rak248/VG_100K_2/2387679.jpg,1417396,Who are trying to reach the frisbee?,,,,,,
1224,1224,1224,21,21,21,Clear.,2375403.jpg,2387625,33744,https://cs.stanford.edu/people/rak248/VG_100K_2/2387625.jpg,1945305,How is the sky above?,,,,,,
1225,1225,1225,22,22,22,A fire hydrant.,2369983.jpg,2387625,33744,https://cs.stanford.edu/people/rak248/VG_100K_2/2387625.jpg,1834111,What red object is in between the logs?,,,,,,
1226,1226,1226,23,23,23,Clear.,2417495.jpg,2387625,33744,https://cs.stanford.edu/people/rak248/VG_100K_2/2387625.jpg,951109,How is the photo?,,,,,,
1227,1227,1227,24,24,24,Bottle.,2404490.jpg,2387506,33859,https://cs.stanford.edu/people/rak248/VG_100K_2/2387506.jpg,1305951,"What is taller, the bottle or glass?",,,,,,
1228,1228,1228,25,25,25,On the sand.,2417213.jpg,2387506,33859,https://cs.stanford.edu/people/rak248/VG_100K_2/2387506.jpg,948854,Where is the sailboat?,,,,,,
1229,1229,1229,26,26,26,Two.,2332451.jpg,2387506,33859,https://cs.stanford.edu/people/rak248/VG_100K_2/2387506.jpg,721466,How many people are watching?,,,,,,
1230,1230,1230,27,27,27,Trees.,2365919.jpg,2387450,33914,https://cs.stanford.edu/people/rak248/VG_100K_2/2387450.jpg,1751110,What is on the other side of the fence?,,,,,,
1231,1231,1231,28,28,28,Above the windshield.,2377509.jpg,2387450,33914,https://cs.stanford.edu/people/rak248/VG_100K_2/2387450.jpg,1986115,Where is the bus destination listed?,,,,,,
1232,1232,1232,29,29,29,Calm.,2361492.jpg,2387450,33914,https://cs.stanford.edu/people/rak248/VG_100K_2/2387450.jpg,1662925,How is the body of the water?,,,,,,
1233,1233,1233,30,30,30,Daytime.,2366332.jpg,2387443,33921,https://cs.stanford.edu/people/rak248/VG_100K_2/2387443.jpg,566487,When was this shot?,,,,,,
1234,1234,1234,31,31,31,White arrow.,2410484.jpg,2387443,33921,https://cs.stanford.edu/people/rak248/VG_100K_2/2387443.jpg,1110596,What is on the rectangular sign?,,,,,,
1235,1235,1235,32,32,32,White.,2391118.jpg,2387443,33921,https://cs.stanford.edu/people/rak248/VG_100K_2/2387443.jpg,354740,What color is the Wiimote?,,,,,,
1236,1236,1236,33,33,33,Home plate.,2401328.jpg,2387434,33930,https://cs.stanford.edu/people/rak248/VG_100K_2/2387434.jpg,1241798,Where is the batter standing?,,,,,,
1237,1237,1237,34,34,34,A Dog.,2360206.jpg,2387434,33930,https://cs.stanford.edu/people/rak248/VG_100K_2/2387434.jpg,763260,What is sitting on the lady's lap?,,,,,,
1238,1238,1238,35,35,35,One.,2374087.jpg,2387434,33930,https://cs.stanford.edu/people/rak248/VG_100K_2/2387434.jpg,752151,How many buses are there?,,,,,,
1239,1239,1239,36,36,36,Spectators.,2398919.jpg,2387228,34125,https://cs.stanford.edu/people/rak248/VG_100K_2/2387228.jpg,1527781,Who is at the game?,,,,,,
1240,1240,1240,37,37,37,"Entertainment system stand, furniture.",2396868.jpg,2387228,34125,https://cs.stanford.edu/people/rak248/VG_100K_2/2387228.jpg,1454762,What is the television sitting on?,,,,,,
1241,1241,1241,38,38,38,Pier.,2358742.jpg,2387228,34125,https://cs.stanford.edu/people/rak248/VG_100K_2/2387228.jpg,1607383,What is this scene?,,,,,,
1242,1242,1242,39,39,39,A helmet.,2364178.jpg,2387135,34216,https://cs.stanford.edu/people/rak248/VG_100K_2/2387135.jpg,1716677,What is on the batter's head?,,,,,,
1243,1243,1243,40,40,40,A man.,2404781.jpg,2387135,34216,https://cs.stanford.edu/people/rak248/VG_100K_2/2387135.jpg,1312660,Who is in the photo?,,,,,,
1244,1244,1244,41,41,41,Male.,2399419.jpg,2387135,34216,https://cs.stanford.edu/people/rak248/VG_100K_2/2387135.jpg,1405636,What sex is this person who isn't wearing shoes?,,,,,,
1245,1245,1245,42,42,42,The sign.,2397278.jpg,2387125,34226,https://cs.stanford.edu/people/rak248/VG_100K_2/2387125.jpg,1519553,What has a wrought iron frame?,,,,,,
1246,1246,1246,43,43,43,To the right.,2315542.jpg,2387125,34226,https://cs.stanford.edu/people/rak248/VG_100K_2/2387125.jpg,932016,Where is the cat looking?,,,,,,
1247,1247,1247,44,44,44,Pokemon.,107902.jpg,2387125,34226,https://cs.stanford.edu/people/rak248/VG_100K_2/2387125.jpg,994607,What kind of costume is the girl on the left wearing?,,,,,,
1248,1248,1248,45,45,45,DELL.,2374315.jpg,2387107,34244,https://cs.stanford.edu/people/rak248/VG_100K_2/2387107.jpg,1923508,Who makes the laptop?,,,,,,
1249,1249,1249,46,46,46,Train station.,2376512.jpg,2387107,34244,https://cs.stanford.edu/people/rak248/VG_100K_2/2387107.jpg,1968355,Where is the train at?,,,,,,
1250,1250,1250,47,47,47,Carrots.,2344077.jpg,2387107,34244,https://cs.stanford.edu/people/rak248/VG_100K_2/2387107.jpg,468489,What is orange?,,,,,,
1251,1251,1251,48,48,48,The pizza.,2391111.jpg,2387057,34292,https://cs.stanford.edu/people/rak248/VG_100K_2/2387057.jpg,674548,What is on the table?,,,,,,
1252,1252,1252,49,49,49,"White, black, and orange.",2351605.jpg,2387057,34292,https://cs.stanford.edu/people/rak248/VG_100K_2/2387057.jpg,834132,What color is the cat?,,,,,,
1253,1253,1253,50,50,50,Plastic.,2368761.jpg,2387057,34292,https://cs.stanford.edu/people/rak248/VG_100K_2/2387057.jpg,1809323,What is the black crate made of?,,,,,,
1254,1254,1254,51,51,51,Gray.,2404193.jpg,2387042,34307,https://cs.stanford.edu/people/rak248/VG_100K_2/2387042.jpg,536218,What color is the ground?,,,,,,
1255,1255,1255,52,52,52,Brown.,2348570.jpg,2387042,34307,https://cs.stanford.edu/people/rak248/VG_100K_2/2387042.jpg,708594,What color is the woman's hair?,,,,,,
1256,1256,1256,53,53,53,Nothing.,2409121.jpg,2387042,34307,https://cs.stanford.edu/people/rak248/VG_100K_2/2387042.jpg,183423,What is in the on the right?,,,,,,
1257,1257,1257,54,54,54,Red.,2368863.jpg,2386966,34378,https://cs.stanford.edu/people/rak248/VG_100K_2/2386966.jpg,244556,What color is the stop sign?,,,,,,
1258,1258,1258,55,55,55,Wood.,2378228.jpg,2386966,34378,https://cs.stanford.edu/people/rak248/VG_100K_2/2386966.jpg,620884,What is the table made of?,,,,,,
1259,1259,1259,56,56,56,Daytime.,2390434.jpg,2386966,34378,https://cs.stanford.edu/people/rak248/VG_100K_2/2386966.jpg,483235,When was the photo taken?,,,,,,
1260,1260,1260,57,57,57,A locomotive.,2369290.jpg,2386727,34613,https://cs.stanford.edu/people/rak248/VG_100K_2/2386727.jpg,1820248,What is on the field?,,,,,,
1261,1261,1261,58,58,58,Sunny.,2398309.jpg,2386727,34613,https://cs.stanford.edu/people/rak248/VG_100K_2/2386727.jpg,604809,How is the weather?,,,,,,
1262,1262,1262,59,59,59,Computer.,2371109.jpg,2386727,34613,https://cs.stanford.edu/people/rak248/VG_100K_2/2386727.jpg,1856601,What kind of mouse on the table?,,,,,,
1263,1263,1263,60,60,60,In tennis dress.,2391622.jpg,2386704,34636,https://cs.stanford.edu/people/rak248/VG_100K_2/2386704.jpg,1555011,How is the tennis player dressed?,,,,,,
1264,1264,1264,61,61,61,Behind the people.,2359474.jpg,2386704,34636,https://cs.stanford.edu/people/rak248/VG_100K_2/2386704.jpg,508005,Where is the building?,,,,,,
1265,1265,1265,62,62,62,Backwards.,2372402.jpg,2386704,34636,https://cs.stanford.edu/people/rak248/VG_100K_2/2386704.jpg,241728,How is the boy wearing his hat?,,,,,,
1266,1266,1266,63,63,63,Black.,2395471.jpg,2386521,34807,https://cs.stanford.edu/people/rak248/VG_100K_2/2386521.jpg,671066,What color is the hand towel?,,,,,,
1267,1267,1267,64,64,64,On ground.,2409070.jpg,2386521,34807,https://cs.stanford.edu/people/rak248/VG_100K_2/2386521.jpg,1073904,Where is the man standing?,,,,,,
1268,1268,1268,65,65,65,3.,2405144.jpg,2386521,34807,https://cs.stanford.edu/people/rak248/VG_100K_2/2386521.jpg,1154197,How many horizontal poles are separating the giraffes?,,,,,,
1269,1269,1269,66,66,66,Daytime.,2346679.jpg,2386337,34972,https://cs.stanford.edu/people/rak248/VG_100K_2/2386337.jpg,390282,When was the photo taken?,,,,,,
1270,1270,1270,67,67,67,Medium size.,2358803.jpg,2386337,34972,https://cs.stanford.edu/people/rak248/VG_100K_2/2386337.jpg,1608797,What is the size of the wave in the ocean?,,,,,,
1271,1271,1271,68,68,68,Dirt.,2411173.jpg,2386337,34972,https://cs.stanford.edu/people/rak248/VG_100K_2/2386337.jpg,1324062,What kind of ground cover is the horse standing on?,,,,,,
1272,1272,1272,69,69,69,His owner.,2361383.jpg,2386321,34987,https://cs.stanford.edu/people/rak248/VG_100K_2/2386321.jpg,250542,Who put the collar on the dog?,,,,,,
1273,1273,1273,70,70,70,Blonde.,2394816.jpg,2386321,34987,https://cs.stanford.edu/people/rak248/VG_100K_2/2386321.jpg,1572215,What hair does the woman have?,,,,,,
1274,1274,1274,71,71,71,Teal.,2328464.jpg,2386321,34987,https://cs.stanford.edu/people/rak248/VG_100K_2/2386321.jpg,852651,What color is the water?,,,,,,
1275,1275,1275,72,72,72,On the train tracks.,2366252.jpg,2386262,35043,https://cs.stanford.edu/people/rak248/VG_100K_2/2386262.jpg,977668,Where is this taking place?,,,,,,
1276,1276,1276,73,73,73,It is white tile.,2359554.jpg,2386262,35043,https://cs.stanford.edu/people/rak248/VG_100K_2/2386262.jpg,1623714,What kind of tile is that?,,,,,,
1277,1277,1277,74,74,74,Maroon.,2406260.jpg,2386262,35043,https://cs.stanford.edu/people/rak248/VG_100K_2/2386262.jpg,1179911,What color are the bird's back feathers?,,,,,,
1278,1278,1278,75,75,75,Stop.,2351327.jpg,2386246,35058,https://cs.stanford.edu/people/rak248/VG_100K_2/2386246.jpg,770357,What does the sign on the right say?,,,,,,
1279,1279,1279,76,76,76,Black.,2408313.jpg,2386246,35058,https://cs.stanford.edu/people/rak248/VG_100K_2/2386246.jpg,1057088,What color is the cap?,,,,,,
1280,1280,1280,77,77,77,Filled donuts.,2390830.jpg,2386246,35058,https://cs.stanford.edu/people/rak248/VG_100K_2/2386246.jpg,1487249,What is on a metal wire rack?,,,,,,
1281,1281,1281,78,78,78,Because it's landing.,2334877.jpg,2386232,35071,https://cs.stanford.edu/people/rak248/VG_100K_2/2386232.jpg,460893,Why is the plane here?,,,,,,
1282,1282,1282,79,79,79,In the man's hands.,2361568.jpg,2386232,35071,https://cs.stanford.edu/people/rak248/VG_100K_2/2386232.jpg,1664394,Where is the frisbee?,,,,,,
1283,1283,1283,80,80,80,Tusks.,2414430.jpg,2386232,35071,https://cs.stanford.edu/people/rak248/VG_100K_2/2386232.jpg,986761,What is on either side of the elephant's trunk?,,,,,,
1284,1284,1284,81,81,81,Mushrooms.,2393163.jpg,2386224,35079,https://cs.stanford.edu/people/rak248/VG_100K_2/2386224.jpg,1499214,What is brown and sliced on the cutting board?,,,,,,
1285,1285,1285,82,82,82,1.,2349552.jpg,2386224,35079,https://cs.stanford.edu/people/rak248/VG_100K_2/2386224.jpg,579898,How many slats are on the top of the bench?,,,,,,
1286,1286,1286,83,83,83,Tree.,2375333.jpg,2386224,35079,https://cs.stanford.edu/people/rak248/VG_100K_2/2386224.jpg,1943828,What item is brown and barren?,,,,,,
1287,1287,1287,84,84,84,Packed on a large hill to create a ramp.,2397342.jpg,2386177,35126,https://cs.stanford.edu/people/rak248/VG_100K_2/2386177.jpg,1585438,Where is the snow?,,,,,,
1288,1288,1288,85,85,85,Head.,2402232.jpg,2386177,35126,https://cs.stanford.edu/people/rak248/VG_100K_2/2386177.jpg,537795,Where is the basket placed?,,,,,,
1289,1289,1289,86,86,86,Sidewalk.,2410834.jpg,2386177,35126,https://cs.stanford.edu/people/rak248/VG_100K_2/2386177.jpg,1317057,Where is the woman running?,,,,,,
1290,1290,1290,87,87,87,No one.,2327717.jpg,2386072,35228,https://cs.stanford.edu/people/rak248/VG_100K_2/2386072.jpg,464814,Who is in this picture?,,,,,,
1291,1291,1291,88,88,88,During the day.,2322230.jpg,2386072,35228,https://cs.stanford.edu/people/rak248/VG_100K_2/2386072.jpg,878508,When was this photo taken?,,,,,,
1292,1292,1292,89,89,89,Wood board.,2390876.jpg,2386072,35228,https://cs.stanford.edu/people/rak248/VG_100K_2/2386072.jpg,1360139,What is under the surfboard?,,,,,,
1293,1293,1293,90,90,90,Motorcycle.,2385259.jpg,2386040,35258,https://cs.stanford.edu/people/rak248/VG_100K_2/2386040.jpg,359416,What is in the photo?,,,,,,
1294,1294,1294,91,91,91,Steel.,2389451.jpg,2386040,35258,https://cs.stanford.edu/people/rak248/VG_100K_2/2386040.jpg,675883,What is the sink made of?,,,,,,
1295,1295,1295,92,92,92,On plate.,2393880.jpg,2386040,35258,https://cs.stanford.edu/people/rak248/VG_100K_2/2386040.jpg,287655,Where is the white bowl?,,,,,,
1296,1296,1296,93,93,93,One.,2337420.jpg,2385881,35414,https://cs.stanford.edu/people/rak248/VG_100K_2/2385881.jpg,333717,How many mitts are there?,,,,,,
1297,1297,1297,94,94,94,The frosting is white.,2408315.jpg,2385881,35414,https://cs.stanford.edu/people/rak248/VG_100K_2/2385881.jpg,189871,What color is the frosting?,,,,,,
1298,1298,1298,95,95,95,One.,2338469.jpg,2385881,35414,https://cs.stanford.edu/people/rak248/VG_100K_2/2385881.jpg,652663,How many sinks are pictured?,,,,,,
1299,1299,1299,96,96,96,Bed.,2376979.jpg,2385851,35443,https://cs.stanford.edu/people/rak248/VG_100K_2/2385851.jpg,1977308,What is the person laying on?,,,,,,
1300,1300,1300,97,97,97,Brown.,2404155.jpg,2385851,35443,https://cs.stanford.edu/people/rak248/VG_100K_2/2385851.jpg,1297711,What is the couch's color?,,,,,,
1301,1301,1301,98,98,98,A bird.,2374889.jpg,2385851,35443,https://cs.stanford.edu/people/rak248/VG_100K_2/2385851.jpg,1935711,What is standing on the fence?,,,,,,
1302,1302,1302,99,99,99,White.,2333465.jpg,2385711,35572,https://cs.stanford.edu/people/rak248/VG_100K_2/2385711.jpg,848645,What color is the plate?,,,,,,
1303,1303,1303,100,100,100,2.,2390268.jpg,2385711,35572,https://cs.stanford.edu/people/rak248/VG_100K_2/2385711.jpg,1356618,What is the total number of tissue rolls?,,,,,,
1304,1304,1304,101,101,101,White.,2332756.jpg,2385711,35572,https://cs.stanford.edu/people/rak248/VG_100K_2/2385711.jpg,470437,What color is the cheese in the center of the pizza?,,,,,,
1305,1305,1305,102,102,102,White.,2406422.jpg,2385697,35586,https://cs.stanford.edu/people/rak248/VG_100K_2/2385697.jpg,205008,What color is the cat?,,,,,,
1306,1306,1306,103,103,103,None.,2402046.jpg,2385697,35586,https://cs.stanford.edu/people/rak248/VG_100K_2/2385697.jpg,729792,How many seals are there?,,,,,,
1307,1307,1307,104,104,104,At a skateboard stunt event.,2359106.jpg,2385697,35586,https://cs.stanford.edu/people/rak248/VG_100K_2/2385697.jpg,981237,Where was the photo taken?,,,,,,
1308,1308,1308,105,105,105,Black and white.,2412275.jpg,2385690,35591,https://cs.stanford.edu/people/rak248/VG_100K_2/2385690.jpg,1121216,What color is the photo taken in?,,,,,,
1309,1309,1309,106,106,106,White.,61518.jpg,2385690,35591,https://cs.stanford.edu/people/rak248/VG_100K_2/2385690.jpg,991520,What color are the flowers behind the bears?,,,,,,
1310,1310,1310,107,107,107,A boarder.,2413230.jpg,2385690,35591,https://cs.stanford.edu/people/rak248/VG_100K_2/2385690.jpg,1143725,Who is pictured?,,,,,,
1311,1311,1311,108,108,108,One.,2413726.jpg,2385587,35687,https://cs.stanford.edu/people/rak248/VG_100K_2/2385587.jpg,1012778,How many hands are on the woman's hips?,,,,,,
1312,1312,1312,109,109,109,Two.,2336707.jpg,2385587,35687,https://cs.stanford.edu/people/rak248/VG_100K_2/2385587.jpg,782057,How many women on the snow?,,,,,,
1313,1313,1313,110,110,110,Finger.,2402233.jpg,2385587,35687,https://cs.stanford.edu/people/rak248/VG_100K_2/2385587.jpg,537785,Where is his ring placed?,,,,,,
1314,1314,1314,111,111,111,The flags.,2369342.jpg,2385518,35752,https://cs.stanford.edu/people/rak248/VG_100K_2/2385518.jpg,1821290,"What is red, white and blue?",,,,,,
1315,1315,1315,112,112,112,Goat.,2374967.jpg,2385518,35752,https://cs.stanford.edu/people/rak248/VG_100K_2/2385518.jpg,1937108,Who has a large horn?,,,,,,
1316,1316,1316,113,113,113,Cat.,2371523.jpg,2385518,35752,https://cs.stanford.edu/people/rak248/VG_100K_2/2385518.jpg,1865514,What is in the sink?,,,,,,
1317,1317,1317,114,114,114,The man.,2323254.jpg,2385496,35773,https://cs.stanford.edu/people/rak248/VG_100K_2/2385496.jpg,870320,Who is the subject of the photo?,,,,,,
1318,1318,1318,115,115,115,Milk cereal and fruit.,2358924.jpg,2385496,35773,https://cs.stanford.edu/people/rak248/VG_100K_2/2385496.jpg,1611540,What is in the bowl?,,,,,,
1319,1319,1319,116,116,116,White.,2376760.jpg,2385496,35773,https://cs.stanford.edu/people/rak248/VG_100K_2/2385496.jpg,1973125,What is the wall's color?,,,,,,
1320,1320,1320,117,117,117,"Black, white, and red.",2359241.jpg,2385427,35839,https://cs.stanford.edu/people/rak248/VG_100K_2/2385427.jpg,316251,What colors are the backpack?,,,,,,
1321,1321,1321,118,118,118,To look at the fruit.,2413931.jpg,2385427,35839,https://cs.stanford.edu/people/rak248/VG_100K_2/2385427.jpg,1022121,Why has the woman stopped walking?,,,,,,
1322,1322,1322,119,119,119,Leather.,2366239.jpg,2385427,35839,https://cs.stanford.edu/people/rak248/VG_100K_2/2385427.jpg,1757672,What is the motorcyclists outfit made of?,,,,,,
1323,1323,1323,120,120,120,Building.,2361668.jpg,2385284,35975,https://cs.stanford.edu/people/rak248/VG_100K_2/2385284.jpg,1666257,What is behind fence?,,,,,,
1324,1324,1324,121,121,121,Daytime.,2374743.jpg,2385284,35975,https://cs.stanford.edu/people/rak248/VG_100K_2/2385284.jpg,239850,When is the cat on the train?,,,,,,
1325,1325,1325,122,122,122,Striped.,2397261.jpg,2385284,35975,https://cs.stanford.edu/people/rak248/VG_100K_2/2385284.jpg,1456782,What pattern is the woman's shirt?,,,,,,
1326,1326,1326,123,123,123,Black.,2336638.jpg,2385085,36164,https://cs.stanford.edu/people/rak248/VG_100K_2/2385085.jpg,398326,What is the color of the countertop?,,,,,,
1327,1327,1327,124,124,124,One.,2338589.jpg,2385085,36164,https://cs.stanford.edu/people/rak248/VG_100K_2/2385085.jpg,652570,How many chairs are there?,,,,,,
1328,1328,1328,125,125,125,Black and white.,2390253.jpg,2385085,36164,https://cs.stanford.edu/people/rak248/VG_100K_2/2385085.jpg,547367,What color is the picture?,,,,,,
1329,1329,1329,126,126,126,4.,2370083.jpg,2384955,36288,https://cs.stanford.edu/people/rak248/VG_100K_2/2384955.jpg,243580,How many people?,,,,,,
1330,1330,1330,127,127,127,Yellow.,2407587.jpg,2384955,36288,https://cs.stanford.edu/people/rak248/VG_100K_2/2384955.jpg,1041828,What color are the wheels?,,,,,,
1331,1331,1331,128,128,128,Zebra and deer.,2383249.jpg,2384955,36288,https://cs.stanford.edu/people/rak248/VG_100K_2/2384955.jpg,616853,What animals on the field?,,,,,,
1332,1332,1332,129,129,129,Giraffe.,2373739.jpg,2384836,36403,https://cs.stanford.edu/people/rak248/VG_100K_2/2384836.jpg,1912203,What type of animal?,,,,,,
